DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,Release
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.158730159,2.888888889,0.5,853.918,221.29,15,3.7357,63,0.849293893
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.158730159,2.888888889,0.5,853.918,221.29,15,3.7357,67,0.859020873
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.158730159,2.888888889,0.5,853.918,221.29,15,3.7357,70,0.863051659
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.158730159,2.888888889,0.5,853.918,221.29,15,3.7357,74,0.865602075
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.158730159,2.888888889,0.5,853.918,221.29,15,3.7357,77,0.866327435
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,0.041666667,0.021633671
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,0.125,0.045693943
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,0.291666667,0.075477497
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,1,0.168365249
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,2,0.22002351
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,3,0.250668556
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,4,0.279036146
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,5,0.292707013
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,6,0.312119817
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,7,0.329893445
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,11,0.412246948
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,14,0.450779898
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,18,0.507235902
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,21,0.541898566
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,25,0.589350165
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,28,0.61485198
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,32,0.66296034
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,35,0.684084743
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,39,0.716713886
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,42,0.738404117
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,46,0.760437255
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,49,0.774766851
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,53,0.800451528
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,56,0.815944573
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,60,0.832365084
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,63,0.840266008
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,67,0.858364963
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,70,0.867758275
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,74,0.8772506
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,77,0.881535787
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,82,0.889509997
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,84,0.890487211
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,88,0.891120053
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,91,0.890723845
PTX-PVL-co-PAVL,0,32125,0.146,216.5,10.36,0.833333333,0.159119497,2.888888889,0.5,853.918,221.29,15,3.7357,95,0.890723845
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,0.125,0.031645813
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,0.291666667,0.052586312
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,1,0.118624808
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,2,0.157571283
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,3,0.184049006
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,4,0.213832879
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,5,0.228605649
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,6,0.247713881
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,7,0.266908822
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,11,0.3526172
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,14,0.398572898
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,18,0.468934011
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,21,0.510927044
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,25,0.563827907
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,28,0.589920216
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,32,0.638589931
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,35,0.664308066
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,39,0.700302693
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,42,0.725701853
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,46,0.749374492
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,49,0.763924928
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,53,0.792970159
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,56,0.809159663
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,60,0.827129986
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,63,0.834805166
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,67,0.854452352
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,70,0.864544648
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,74,0.874327614
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,77,0.880050459
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,81,0.891376838
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.178461538,2.888888889,0.5,853.918,221.29,15,3.7357,84,0.8939665
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,0.041666667,0.015541713
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,0.125,0.030787167
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,0.291666667,0.056011313
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,1,0.124123506
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,2,0.163822918
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,4,0.21546937
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,5,0.227630621
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,6,0.24475462
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,7,0.261174027
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,11,0.349696529
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,14,0.386159296
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,18,0.448789483
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,21,0.485325165
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,25,0.538285342
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,28,0.565446339
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,32,0.612233235
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,35,0.636524698
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,39,0.669942054
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,42,0.694312225
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,46,0.716449527
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,49,0.729078193
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,53,0.753073447
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,56,0.766115853
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,60,0.779547322
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,63,0.779547322
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,67,0.790180627
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,70,0.793002898
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,74,0.793476314
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.191614907,2.888888889,0.5,853.918,221.29,15,3.7357,77,0.792904056
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,0.041666667,0.016528835
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,0.125,0.035738475
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,0.291666667,0.062570558
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,1,0.129592466
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,2,0.169816891
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,3,0.195392087
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,4,0.222609509
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,5,0.235023155
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,6,0.253247393
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,7,0.270168687
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,11,0.357311239
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,14,0.39784433
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,18,0.457936926
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,21,0.494361119
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,25,0.543308564
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,28,0.569471673
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,32,0.613786581
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,35,0.637740091
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,39,0.671622848
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,42,0.695882011
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,46,0.720118966
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,49,0.73456532
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,53,0.760871347
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,56,0.776488046
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,60,0.792687563
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,63,0.801908376
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,67,0.820681634
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,70,0.829519718
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,74,0.839275262
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,77,0.844664514
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,82,0.853484689
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,84,0.854598384
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,88,0.854833678
PTX-PVL-co-PAVL,0,32250,0.142,216.5,10.36,0.833333333,0.180654762,2.888888889,0.5,853.918,221.29,15,3.7357,91,0.854497551
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,0.041666667,0.017445627
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,0.125,0.044276021
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,0.291666667,0.058030423
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,1,0.123430681
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,2,0.175159959
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,3,0.213094218
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,4,0.244556736
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,5,0.276624141
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,6,0.291630661
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,7,0.320890609
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,11,0.434440609
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,14,0.483594279
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,18,0.562149668
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,21,0.611996105
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,25,0.67350781
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,28,0.70506311
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,32,0.755333236
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,35,0.781688269
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,39,0.823786924
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,42,0.846329637
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,46,0.869654244
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,49,0.880921556
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,53,0.90279401
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,56,0.910986592
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,60,0.917048501
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,63,0.918666939
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,67,0.917474326
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.179810726,2.888888889,0.5,853.918,221.29,15,3.7357,70,0.916316232
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,0.041666667,0.006107255
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,0.125,0.012406635
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,0.291666667,0.021798474
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,1,0.054063276
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,2,0.096005935
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,3,0.126056409
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,4,0.156985407
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,5,0.181270982
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,6,0.193664616
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,7,0.215718871
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,11,0.306186312
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,14,0.345445242
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,18,0.40649257
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,21,0.450053204
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,25,0.502794309
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,28,0.530054164
PTX-PVL-co-PAVL,0,32625,0.13,216.5,10.36,0.833333333,0.216975309,2.888888889,0.5,853.918,221.29,15,3.7357,32,0.574452292
